C�digo,Fecha,Tipo confirmado,Direccion,Tipo clase de accidente,Tipo confirmado_1,Medio de reporte,Numero vehiculos,Tipo de vehiculos implicados,Qgis_ID,Qgis_Ciudad,Qgis_Pais,Qgis_result_num,Qgis_osm_id,Qgis_display_na,Qgis_category,Qgis_type,lat,lon
AI007527,27/05/2024,Con lesionado,CALLE 10 CARRERA 32,ATROPELLO,CON HERIDOS,AGENTE CAD 123,1,MOTOCICLETA,5206,Cali,Colombia,0,356668470,"Carrera 32, Colseguros Andes, Comuna 10, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760041, Colombia",highway,tertiary,3.425900089,-76.53007965
AI008118,12/06/2024,Negativo,CALLE 10 CARRERA 32,ATROPELLO,NEGATIVO,CAT 127,2,AUTOMOVIL,5206,Cali,Colombia,0,356668470,"Carrera 32, Colseguros Andes, Comuna 10, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760041, Colombia",highway,tertiary,3.425900089,-76.53007965
AI008421,20/06/2024,Con lesionado,CALLE 10 CARRERA 32,CHOQUE,CON HERIDOS,CAT 127,2,MOTOCICLETA,5206,Cali,Colombia,0,356668470,"Carrera 32, Colseguros Andes, Comuna 10, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760041, Colombia",highway,tertiary,3.425900089,-76.53007965
AI003494,21/02/2024,Negativo,CALLE 10 CARRERA 32,CHOQUE,NEGATIVO,CAT 127,2,AUTOMOVIL,5206,Cali,Colombia,0,356668470,"Carrera 32, Colseguros Andes, Comuna 10, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760041, Colombia",highway,tertiary,3.425900089,-76.53007965
AI004613,16/03/2024,Con lesionado,CALLE 10 CARRERA 32,CHOQUE,CON HERIDOS,AGENTE RADIO,2,CAMION,5206,Cali,Colombia,0,356668470,"Carrera 32, Colseguros Andes, Comuna 10, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760041, Colombia",highway,tertiary,3.425900089,-76.53007965
AI006326,27/04/2024,Negativo,CALLE 95 TRANSVERSAL 103,CHOQUE,NEGATIVO,AGENTE RADIO,1,AUTOMOVIL,6348,Cali,Colombia,0,10717975036,"Parada MIO - Transversal 103 entre Calle 95 y 92, Transversal 103, Promociones Populares B, Comuna 14, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760015, Colombia",highway,bus_stop,3.42651,-76.4770312
390965,27/07/2021,Negativo,Carrera 34 # 4D-57,NO APLICA,No Quiere Intervenci?n,TELEF?NICO 127,2,MOTOCICLETA,1715,Cali,Colombia,0,203421387,"Carrera 34, Eucarístico, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 720025, Colombia",highway,tertiary,3.426510271,-76.53778418
AI012160,27/09/2024,Con lesionado,CALLE 1  # 67  - 56,CHOQUE,CON HERIDOS,CAT 127,1,CAMPERO,8675,Cali,Colombia,0,984958288,"Calle 1, Belén, Comuna 20, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760042, Colombia",highway,secondary,3.426734107,-76.55140488
AI010924,30/08/2024,Con lesionado,CALLE 83  & CARRERA 26P,CHOQUE,CON HERIDOS,CAT 127,2,MOTOCICLETA,8150,Cali,Colombia,0,83202696,"Carrera 26P, Los Lagos, Comuna 13, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760015, Colombia",highway,residential,3.426981823,-76.48604072
AI007975,07/06/2024,Con lesionado,CARRERA 31 CALLE 46,CHOQUE,CON HERIDOS,AGENTE CAD 123,2,MOTOCICLETA,7031,Cali,Colombia,0,33043199,"Carrera 31, Colseguros Andes, Comuna 10, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760041, Colombia",highway,residential,3.4270449,-76.5293381
AI011500,11/09/2024,Con lesionado,CALLE 10  & CARRERA 31,ATROPELLO,CON HERIDOS,AGENTE CAD 123,1,MOTOCICLETA,8399,Cali,Colombia,0,33043199,"Carrera 31, Colseguros Andes, Comuna 10, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760041, Colombia",highway,residential,3.427089227,-76.52946989
AI011817,19/09/2024,Con lesionado,CALLE 10  & CARRERA 31,CHOQUE,CON HERIDOS,CAT 127,3,MOTOCICLETA,8399,Cali,Colombia,0,33043199,"Carrera 31, Colseguros Andes, Comuna 10, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760041, Colombia",highway,residential,3.427089227,-76.52946989
AI012209,29/09/2024,Con lesionado,CALLE 10  & CARRERA 31,CHOQUE,CON HERIDOS,AGENTE CAD 123,2,CAMIONETA,8399,Cali,Colombia,0,33043199,"Carrera 31, Colseguros Andes, Comuna 10, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760041, Colombia",highway,residential,3.427089227,-76.52946989
AI013452,31/10/2024,Con lesionado,CALLE 50  & CARRERA 26P,ATROPELLO,CON HERIDOS,AGENTE CAD 123,1,AUTOMOVIL,9560,Cali,Colombia,0,83202696,"Carrera 26P, Omar Torrijos, Comuna 13, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760015, Colombia",highway,residential,3.4271935,-76.4864402
AI002234,24/01/2024,Con lesionado,CALLE 14 80 - 83,CHOQUE,POSITIVO,AGENTE RADIO,1,AUTOMOVIL,5104,Cali,Colombia,0,1246457573,"Calle 14, Cristobal Colón, Comuna 10, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760041, Colombia",highway,tertiary,3.427342563,-76.52768658
AI002350,27/01/2024,Solo da�os,CALLE 100 CARRERA 20,CHOQUE,POSITIVO,CAT 127,2,MOTOCICLETA,5150,Cali,Colombia,0,118088444,"Calle 100, Promociones Populares B, Comuna 14, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760021, Colombia",highway,residential,3.427482069,-76.46982742
AI003055,11/02/2024,Solo da�os,CALLE 10 CARRERA 30,CHOQUE,POSITIVO,AGENTE RADIO,2,AUTOMOVIL,5357,Cali,Colombia,0,33042615,"Carrera 30, Santa Helena, Comuna 10, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760041, Colombia",highway,residential,3.427513033,-76.52344711
AI003478,20/02/2024,Negativo,CALLE 10 CARRERA 30,CHOQUE,NEGATIVO,AGENTE RADIO,2,MOTOCICLETA,5357,Cali,Colombia,0,33042615,"Carrera 30, Santa Helena, Comuna 10, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760041, Colombia",highway,residential,3.427513033,-76.52344711
AI000001113,23/12/2023,Con lesionado,CALLE 14   CARRERA 32,CHOQUE,POSITIVO,AGENTE RADIO,4,AUTOMOVIL,4657,Cali,Colombia,0,209447826,"Carrera 32, Champagnat, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 720025, Colombia",highway,residential,3.42758067,-76.53591087
AI000000964,19/12/2023,Con lesionado,CALLE 17   CARRERA 32,CHOQUE,POSITIVO,AGENTE RADIO,2,AUTOMOVIL,4603,Cali,Colombia,0,209447826,"Carrera 32, Champagnat, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 720025, Colombia",highway,residential,3.42758067,-76.53591087
AI011456,11/09/2024,Solo Da�os,CALLE 17  & CARRERA 32,CHOQUE,SOLO DA�OS,CAT 127,2,AUTOMOVIL,8376,Cali,Colombia,0,209447826,"Carrera 32, Champagnat, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 720025, Colombia",highway,residential,3.42758067,-76.53591087
AI012920,18/10/2024,Con lesionado,CALLE 17  & CARRERA 32,CHOQUE,CON HERIDOS,AGENTE CAD 123,3,AUTOMOVIL,8376,Cali,Colombia,0,209447826,"Carrera 32, Champagnat, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 720025, Colombia",highway,residential,3.42758067,-76.53591087
AI002831,05/02/2024,Con lesionado,CALLE 17 CARRERA 32,CHOQUE,POSITIVO,CAT 127,2,AUTOMOVIL,5281,Cali,Colombia,0,209447826,"Carrera 32, Champagnat, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 720025, Colombia",highway,residential,3.42758067,-76.53591087
AI004396,12/03/2024,Con lesionado,CALLE 17 CARRERA 32,CHOQUE,NEGATIVO,AGENTE CAD 123,2,MOTOCICLETA,5281,Cali,Colombia,0,209447826,"Carrera 32, Champagnat, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 720025, Colombia",highway,residential,3.42758067,-76.53591087
AI003992,02/03/2024,Con lesionado,CALLE 36 CARRERA 32,CHOQUE,POSITIVO,AGENTE RADIO,2,MOTOCICLETA,5556,Cali,Colombia,0,209447826,"Carrera 32, Champagnat, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 720025, Colombia",highway,residential,3.42758067,-76.53591087
AI006021,19/04/2024,Con lesionado,CALLE 36 CARRERA 32,CHOQUE,CON HERIDOS,CAT 127,2,MOTOCICLETA,5556,Cali,Colombia,0,209447826,"Carrera 32, Champagnat, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 720025, Colombia",highway,residential,3.42758067,-76.53591087
AI006171,23/04/2024,Con lesionado,CALLE 36 CARRERA 32,CHOQUE,CON HERIDOS,CAT 127,2,MOTOCICLETA,5556,Cali,Colombia,0,209447826,"Carrera 32, Champagnat, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 720025, Colombia",highway,residential,3.42758067,-76.53591087
AI011134,03/09/2024,Con lesionado,CALLE 9  & CARRERA 32,CHOQUE,CON HERIDOS,CAT 127,2,AUTOMOVIL,8238,Cali,Colombia,0,209447826,"Carrera 32, Champagnat, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 720025, Colombia",highway,residential,3.42758067,-76.53591087
AI004229,08/03/2024,Con lesionado,CALLE 9 CARRERA 32,CHOQUE,POSITIVO,CAT 127,2,AUTOMOVIL,5644,Cali,Colombia,0,209447826,"Carrera 32, Champagnat, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 720025, Colombia",highway,residential,3.42758067,-76.53591087
AI011139,03/09/2024,Con lesionado,CARRERA 32  & CALLE 34,CHOQUE,CON HERIDOS,AGENTE CAD 123,2,BICICLETA,8241,Cali,Colombia,0,209447826,"Carrera 32, Champagnat, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 720025, Colombia",highway,residential,3.42758067,-76.53591087
AI012971,20/10/2024,Negativo,CARRERA 32  & CALLE 35,CHOQUE,NEGATIVO,CAT 127,2,AUTOMOVIL,9336,Cali,Colombia,0,209447826,"Carrera 32, Champagnat, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 720025, Colombia",highway,residential,3.42758067,-76.53591087
AI007895,05/06/2024,Con lesionado,CARRERA 32 CALLE 15,CHOQUE,CON HERIDOS,AGENTE RADIO,2,MOTOCICLETA,6998,Cali,Colombia,0,209447826,"Carrera 32, Champagnat, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 720025, Colombia",highway,residential,3.42758067,-76.53591087
AI006234,24/04/2024,Con lesionado,CARRERA 32 CALLE 17,CHOQUE,CON HERIDOS,CAT 127,2,BUSETA,6309,Cali,Colombia,0,209447826,"Carrera 32, Champagnat, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 720025, Colombia",highway,residential,3.42758067,-76.53591087
AI002402,28/01/2024,Negativo,CARRERA 32 CALLE 34,CHOQUE,POSITIVO,CAT 127,2,AUTOMOVIL,5172,Cali,Colombia,0,209447826,"Carrera 32, Champagnat, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 720025, Colombia",highway,residential,3.42758067,-76.53591087
AI006984,13/05/2024,Con lesionado,CARRERA 32 CALLE 36,ATROPELLO,CON HERIDOS,AGENTE RADIO,1,AUTOMOVIL,6623,Cali,Colombia,0,209447826,"Carrera 32, Champagnat, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 720025, Colombia",highway,residential,3.42758067,-76.53591087
429104,24/08/2022,Negativo,UNIVERSIDAD LIBRE,Choque,Negativo,TELEF?NICO 127,2,AUTOMOVIL,3302,Cali,Colombia,0,8223800,"Universidad Libre, Calle 4A Bis, Santa Isabel, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760042, Colombia",amenity,university,3.4275875,-76.54978473
AI010752,25/08/2024,Con lesionado,CALLE 36  & CARRERA 32,CHOQUE,CON HERIDOS,CAT 127,2,MOTOCICLETA,8068,Cali,Colombia,0,209447826,"Carrera 32, Champagnat, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 720025, Colombia",highway,residential,3.427619,-76.5360366
AI000001360,29/12/2023,Negativo,CALLE 8   CARRERA 32,ATROPELLO,POSITIVO,AGENTE RADIO,1,AUTOMOVIL,4761,Cali,Colombia,0,209447826,"Carrera 32, Champagnat, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 720025, Colombia",highway,residential,3.427619,-76.5360366
AI006361,28/04/2024,Negativo,CARRERA 32 CALLE 25,CHOQUE,NEGATIVO,AGENTE RADIO,2,MOTOCICLETA,6421,Cali,Colombia,0,209447826,"Carrera 32, Champagnat, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 720025, Colombia",highway,residential,3.427619,-76.5360366
AI006462,30/04/2024,Negativo,CARRERA 32 CALLE 55,CHOQUE,NEGATIVO,CAT 127,2,AUTOMOVIL,6460,Cali,Colombia,0,209447826,"Carrera 32, Champagnat, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 720025, Colombia",highway,residential,3.427619,-76.5360366
AI008469,21/06/2024,Negativo,CALLE 26 CARRERA 36B,CHOQUE,NEGATIVO,CAT 127,2,MOTOCICLETA,7220,Cali,Colombia,0,408656780,"Carrera 36B, Nuevo San Fernando, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760042, Colombia",highway,residential,3.427843074,-76.54162278
385578,17/05/2021,Con fallecido,CLINICA SAN FERNANDO,Choque,.,TELEF?NICO 127,2,MOTOCICLETA,4917,Cali,Colombia,0,386507636,"Clínica San Fernando, 38-48, Calle 5, Santa Isabel, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760042, Colombia",amenity,clinic,3.42797725,-76.54596848
391053,28/07/2021,Con lesionado,clinica san fernando,NO APLICA,.,RADIO,2,AUTOMOVIL,5454,Cali,Colombia,0,386507636,"Clínica San Fernando, 38-48, Calle 5, Santa Isabel, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760042, Colombia",amenity,clinic,3.42797725,-76.54596848
398260,06/10/2021,Con fallecido,CLINICA SAN FERNANDO,.,.,TELEF?NICO 127,2,MOTOCICLETA,4917,Cali,Colombia,0,386507636,"Clínica San Fernando, 38-48, Calle 5, Santa Isabel, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760042, Colombia",amenity,clinic,3.42797725,-76.54596848
403379,23/11/2021,Con fallecido,CLINICA SAN FERNANDO,ATROPELLO,.,RADIO,1,MOTOCICLETA,4917,Cali,Colombia,0,386507636,"Clínica San Fernando, 38-48, Calle 5, Santa Isabel, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760042, Colombia",amenity,clinic,3.42797725,-76.54596848
403753,26/11/2021,Con lesionado,CLINICA SAN FERNANDO,Ca?da Ocupante,.,RADIO,2,"""BUS PADRON""",4917,Cali,Colombia,0,386507636,"Clínica San Fernando, 38-48, Calle 5, Santa Isabel, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760042, Colombia",amenity,clinic,3.42797725,-76.54596848
406069,18/12/2021,Con fallecido,CLINICA SAN FERNANDO,.,.,CAD 123,1,AUTOMOVIL,4917,Cali,Colombia,0,386507636,"Clínica San Fernando, 38-48, Calle 5, Santa Isabel, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760042, Colombia",amenity,clinic,3.42797725,-76.54596848
408509,16/01/2022,Con fallecido,CLINICA SAN FERNANDO,.,.,TELEF?NICO 127,2,MOTOCICLETA,4917,Cali,Colombia,0,386507636,"Clínica San Fernando, 38-48, Calle 5, Santa Isabel, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760042, Colombia",amenity,clinic,3.42797725,-76.54596848
409983,31/01/2022,Con lesionado,CLINICA SAN FERNANDO,Ca?da Ocupante,.,RADIO,1,AUTOMOVIL,4917,Cali,Colombia,0,386507636,"Clínica San Fernando, 38-48, Calle 5, Santa Isabel, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760042, Colombia",amenity,clinic,3.42797725,-76.54596848
413519,09/03/2022,Con fallecido,clinica san fernando,.,.,TELEF?NICO 127,2,MOTOCICLETA,5454,Cali,Colombia,0,386507636,"Clínica San Fernando, 38-48, Calle 5, Santa Isabel, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760042, Colombia",amenity,clinic,3.42797725,-76.54596848
419173,07/05/2022,Con lesionado,CLINICA SAN FERNANDO,.,.,TELEF?NICO 127,2,AUTOMOVIL,4917,Cali,Colombia,0,386507636,"Clínica San Fernando, 38-48, Calle 5, Santa Isabel, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760042, Colombia",amenity,clinic,3.42797725,-76.54596848
423624,23/06/2022,Con lesionado,CLINICA SAN FERNANDO,Atropello,.,RADIO,1,AUTOMOVIL,4917,Cali,Colombia,0,386507636,"Clínica San Fernando, 38-48, Calle 5, Santa Isabel, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760042, Colombia",amenity,clinic,3.42797725,-76.54596848
423908,26/06/2022,Con lesionado,CLINICA SAN FERNANDO,Choque,.,RADIO,2,AUTOMOVIL,4917,Cali,Colombia,0,386507636,"Clínica San Fernando, 38-48, Calle 5, Santa Isabel, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760042, Colombia",amenity,clinic,3.42797725,-76.54596848
430305,06/09/2022,Con fallecido,CLINICA SAN FERNANDO,.,.,TELEF?NICO 127,2,CAMIONETA,4917,Cali,Colombia,0,386507636,"Clínica San Fernando, 38-48, Calle 5, Santa Isabel, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760042, Colombia",amenity,clinic,3.42797725,-76.54596848
432849,03/10/2022,Solo da�os,CLINICA SAN FERNANDO,Ca?da Ocupante,.,TELEF?NICO 127,2,BUS,4917,Cali,Colombia,0,386507636,"Clínica San Fernando, 38-48, Calle 5, Santa Isabel, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760042, Colombia",amenity,clinic,3.42797725,-76.54596848
436295,23/11/2022,Con lesionado,clinica san fernando,Choque,.,RADIO,2,"""BUS PADRON""",5454,Cali,Colombia,0,386507636,"Clínica San Fernando, 38-48, Calle 5, Santa Isabel, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760042, Colombia",amenity,clinic,3.42797725,-76.54596848
436547,26/11/2022,Solo da�os,CLINICA SAN FERNANDO,Atropello,.,RADIO,1,BUSETA,4917,Cali,Colombia,0,386507636,"Clínica San Fernando, 38-48, Calle 5, Santa Isabel, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760042, Colombia",amenity,clinic,3.42797725,-76.54596848
437508,11/12/2022,Con fallecido,CLINICA SAN FERNANDO,Choque,.,RADIO,1,BICICLETA,4917,Cali,Colombia,0,386507636,"Clínica San Fernando, 38-48, Calle 5, Santa Isabel, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760042, Colombia",amenity,clinic,3.42797725,-76.54596848
437525,11/12/2022,Con fallecido,CLINICA SAN FERNANDO,Choque,.,TELEF?NICO 127,2,AUTOMOVIL,4917,Cali,Colombia,0,386507636,"Clínica San Fernando, 38-48, Calle 5, Santa Isabel, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760042, Colombia",amenity,clinic,3.42797725,-76.54596848
440268,01/02/2023,Con lesionado,CLINICA SAN FERNANDO,Choque,.,TELEF?NICO 127,2,AUTOMOVIL,4917,Cali,Colombia,0,386507636,"Clínica San Fernando, 38-48, Calle 5, Santa Isabel, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760042, Colombia",amenity,clinic,3.42797725,-76.54596848
440453,04/02/2023,Con lesionado,clinica san fernando,Ca?da Ocupante,.,TELEF?NICO 127,2,"""BUS PADRON""",5454,Cali,Colombia,0,386507636,"Clínica San Fernando, 38-48, Calle 5, Santa Isabel, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760042, Colombia",amenity,clinic,3.42797725,-76.54596848
440617,07/02/2023,Con fallecido,CLINICA SAN FERNANDO,Atropello,.,RADIO,1,MOTOCICLETA,4917,Cali,Colombia,0,386507636,"Clínica San Fernando, 38-48, Calle 5, Santa Isabel, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760042, Colombia",amenity,clinic,3.42797725,-76.54596848
445360,07/05/2023,Con fallecido,CLINICA SAN FERNANDO,Choque,.,TELEF?NICO 127,1,MOTOCICLETA,4917,Cali,Colombia,0,386507636,"Clínica San Fernando, 38-48, Calle 5, Santa Isabel, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760042, Colombia",amenity,clinic,3.42797725,-76.54596848
445538,10/05/2023,Con lesionado,clinica san fernando,Atropello,.,CAD 123,1,MOTOCICLETA,5454,Cali,Colombia,0,386507636,"Clínica San Fernando, 38-48, Calle 5, Santa Isabel, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760042, Colombia",amenity,clinic,3.42797725,-76.54596848
446185,22/05/2023,Con fallecido,CLINICA SAN FERNANDO,Choque,.,TELEF?NICO 127,2,CAMION,4917,Cali,Colombia,0,386507636,"Clínica San Fernando, 38-48, Calle 5, Santa Isabel, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760042, Colombia",amenity,clinic,3.42797725,-76.54596848
447267,09/06/2023,Con lesionado,clinica san fernando,Ca?da Ocupante,.,TELEF?NICO 127,2,"""BUS PADRON""",5454,Cali,Colombia,0,386507636,"Clínica San Fernando, 38-48, Calle 5, Santa Isabel, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760042, Colombia",amenity,clinic,3.42797725,-76.54596848
453495,05/10/2023,Con lesionado,clinica san fernando,Atropello,.,TELEF?NICO 127,1,MOTOCICLETA,5454,Cali,Colombia,0,386507636,"Clínica San Fernando, 38-48, Calle 5, Santa Isabel, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760042, Colombia",amenity,clinic,3.42797725,-76.54596848
454075,17/10/2023,Con lesionado,CLINICA SAN FERNANDO,.,.,TELEF?NICO 127,2,CAMIONETA,4917,Cali,Colombia,0,386507636,"Clínica San Fernando, 38-48, Calle 5, Santa Isabel, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760042, Colombia",amenity,clinic,3.42797725,-76.54596848
AI0001735,11/01/2024,Con lesionado,CLINICA SAN FERNANDO,CAIDA DE OCUPANTE,POSITIVO,AGENTE RADIO,1,BUS,4917,Cali,Colombia,0,386507636,"Clínica San Fernando, 38-48, Calle 5, Santa Isabel, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760042, Colombia",amenity,clinic,3.42797725,-76.54596848
AI003361,17/02/2024,Con fallecido,clinica san fernando,CHOQUE,POSITIVO,CAT 127,2,CAMIONETA,5454,Cali,Colombia,0,386507636,"Clínica San Fernando, 38-48, Calle 5, Santa Isabel, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760042, Colombia",amenity,clinic,3.42797725,-76.54596848
AI007873,05/06/2024,Con lesionado,CLINICA SAN FERNANDO,CAIDA DE OCUPANTE,CON HERIDOS,CAT 127,1,BUS,4917,Cali,Colombia,0,386507636,"Clínica San Fernando, 38-48, Calle 5, Santa Isabel, Comuna 19, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, RAP Pacífico, 760042, Colombia",amenity,clinic,3.42797725,-76.54596848
